,FSCNAME,stellar_flag,RA_recom,DEC_recom,FLAG_POSITION,zspec,zspecflag,zphot,z,n91,j2,av1,err1,alb,FLUX_FUV,FLUXERR_FUV,FLUX_NUV,FLUXERR_NUV,umag,umagerr,gmag,gmagerr,rmag,rmagerr,imag,imagerr,zmag,zmagerr,jmag,jmagerr,hmag,hmagerr,kmag,kmagerr,am61,am61err,am_71,am71err,am81,am81err,WISE_S34,WISE_errS34,WISE_S46,WISE_errS46,WISE_S12,WISE_errS12,WISE_S22,WISE_errS22,IRAS_S12,IRAS_NQ1,IRAS_S25,IRAS_NQ2,IRAS_S60,IRAS_NQ3,IRAS_S100,IRAS_NQ4,Planck_S857,Planck_errS857,Planck_S545,Planck_errS545,Planck_S353,Planck_errS353,Planck_S217,Planck_errS217,FINT,EFINT,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f12,f25,nzflag,nirtem,errir3,nex,alp1,alp2,alp3,alp4,alp5,alp6,alcirr,alsb,ala220,alagn,alysb,alosb,alir,als12,als25,als60,als90,als100,als110,als140,als160,als250,als350,als550,als850,als1250,als1380,alm,sfr,almd,_RAJ2000,_DEJ2000,RAJ2000,DEJ2000,e_RAs,e_DEs,Sp,e_Sp,MajAxis,MinAxis,PA,Mosaic,angDist,Distance,L_843,L_60um,35GHz,L_35GHz
1553,F05011-3758 ,1.0,75.708267,-37.902008,2.0,0.0545400008559,5.0,0.028016,0.05454,3.0,4.0,0.0,0.0860000029206,11.3900003433,105.228294,4.6667123,204.58047,3.8942306,-99.0,0.10000000149,-99.0,0.0299999993294,-99.0,0.0299999993294,-99.0,0.0299999993294,-99.0,0.0299999993294,14.0860004425,0.0729999989271,13.4619998932,0.101000003517,12.9320001602,0.0719999969006,13.0150003433,0.0390000008047,12.3100004196,0.0450000017881,12.045999527,0.0680000036955,6.76000022888,0.140000000596,7.44,0.140000000596,35.4700012207,1.0,89.8700027466,1.91999995708,0.0860000029206,1.0,0.107000000775,3.0,0.591000020504,3.0,1.02900004387,2.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.5,0.5,0.0,0.0,0.0,0.0,0.0,-1.97000002861,-1.88999998569,-1.99000000954,0.0,0.0,-1.27999997139,-0.97000002861,1.0,3.0,0.273000001907,4.0,0.0,0.0,0.0251000002027,0.974900007248,0.0,0.0,-9.97999954224,-9.64000034332,10.8900003433,10.720000267,-9.55000019073,-10.3699998856,11.1199998856,-1.26999998093,-0.879999995232,-0.230000004172,-0.019999999553,-0.00999999977648,-0.019999999553,-0.0900000035763,-0.180000007153,-0.560000002384,-0.949999988079,-1.57000005245,-2.22000002861,-2.82999992371,-2.99000000954,11.8199996948,1.25999999046,7.53000020981,75.70829,-37.90275,05 02 49.99,-37 54 09.90,3.40000009537,3.90000009537,11.8000001907,1.20000004768,70.0,54.9000015259,24.5,J0500M40,2.671999,243.182520156,22.9237467333,10.5574522056,1.16212855619,21.9171188826
1557,F00596-3847 ,1.0,15.503861,-38.524132,2.0,0.0551600009203,5.0,0.037528,0.05516,5.0,5.0,0.0,23.2369995117,11.3900003433,188.73347,10.731728,209.1133,6.616336,-99.0,0.10000000149,-99.0,0.0299999993294,-99.0,0.0299999993294,-99.0,0.0299999993294,-99.0,0.0299999993294,14.4619998932,0.054999999702,13.7569999695,0.0599999986589,13.2530002594,0.0560000017285,13.6929998398,0.0670000016689,12.9560003281,0.0839999988675,12.6120004654,0.111000001431,5.96000003815,0.119999997318,11.41,0.209999993443,59.4599990845,1.0,237.029998779,4.63000011444,0.127000004053,1.0,0.273000001907,3.0,0.574000000954,3.0,0.521000027657,2.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,11.8000001907,0.600000023842,0.0,0.0,0.0,0.0,0.0,-2.24000000954,-2.15000009537,-2.21000003815,-2.29999995232,-1.90999996662,-1.10000002384,-0.560000002384,1.0,2.0,0.361000001431,4.0,0.0,0.96020001173,0.0397999994457,0.0,0.0,0.0,-9.97999954224,10.9200000763,-9.60000038147,10.9099998474,-9.55000019073,-10.3699998856,11.220000267,-1.02999997139,-0.620000004768,-0.239999994636,-0.219999998808,-0.239999994636,-0.280000001192,-0.409999996424,-0.519999980927,-0.97000002861,-1.38999998569,-2.02999997139,-2.70000004768,-3.31999993324,-3.48000001907,11.220000267,1.22000002861,6.96000003815,15.50288,-38.52456,01 02 00.69,-38 31 28.40,2.09999990463,2.90000009537,14.3000001907,1.10000002384,70.0,45.0,178.699996948,J0100M40,3.163513,246.063283093,23.0174296637,10.5550055217,1.40860213532,22.010881971
1558,F20317-5832 ,1.0,308.930267,-58.365078,2.0,0.0551699995995,5.0,0.051962,0.05517,5.0,4.0,0.0,15.2279996872,11.0100002289,11.930092,5.2555876,15.315874,2.5339305,-99.0,0.10000000149,-99.0,0.0299999993294,-99.0,0.0299999993294,-99.0,0.0299999993294,-99.0,0.0299999993294,14.7440004349,0.0710000023246,13.9549999237,0.0879999995232,13.3369998932,0.0610000006855,14.0100002289,0.103000000119,13.031999588,0.097999997437,12.623000145,0.109999999404,4.94000005722,0.109999999404,8.17,0.15000000596,41.25,1.0,155.309997559,2.74000000954,0.104999996722,1.0,0.17499999702,3.0,0.591000020504,3.0,1.37000000477,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3599998951,-2.18000006676,-2.22000002861,-2.3900001049,-2.06999993324,-1.26999998093,-0.75,1.0,2.0,0.0560000017285,3.0,0.0,0.984200000763,0.0157999992371,0.0,0.0,0.0,-9.98999977112,10.9499998093,-9.61999988556,10.5399999619,-9.56000041962,-10.3800001144,11.0900001526,-1.27999997139,-0.790000021458,-0.230000004172,-0.20000000298,-0.219999998808,-0.259999990463,-0.389999985695,-0.5,-0.939999997616,-1.37000000477,-2.00999999046,-2.68000006676,-3.29999995232,-3.46000003815,11.4300003052,1.25,6.98999977112,308.92996,-58.36494,20 35 43.19,-58 21 53.80,4.40000009537,4.40000009537,7.59999990463,1.10000002384,52.0,49.5999984741,120.400001526,J2030M60,0.763442,246.10976723,22.7430712989,10.5678451953,0.748629916274,21.7365248775
1559,F01550-3706 ,1.0,29.294516,-36.856293,2.0,0.0555000007153,5.0,0.071519,0.0555,3.0,2.0,0.0,1.61199998856,11.3299999237,48.104027,6.7012916,74.35349,6.178828,-99.0,0.10000000149,-99.0,0.0299999993294,-99.0,0.0299999993294,-99.0,0.0299999993294,-99.0,0.0299999993294,14.2720003128,0.0619999989867,13.484000206,0.0630000010133,12.8660001755,0.0529999993742,13.0389995575,0.0439999997616,12.2209997177,0.0410000011325,11.8520002365,0.0529999993742,5.07000017166,0.109999999404,4.13,0.0799999982119,24.8799991608,1.0,87.5,1.96000003815,0.0989999994636,1.0,0.237000003457,1.0,1.31400001049,3.0,2.41000008583,2.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.19999980927,0.600000023842,0.0,0.0,0.0,0.0,0.0,-1.98000001907,-1.85000002384,-1.90999996662,0.0,0.0,-1.40999996662,-0.819999992847,1.0,5.0,0.386999994516,4.0,0.20000000298,0.0,0.0,0.0,0.800000011921,0.0,10.9499998093,-10.0100002289,-9.97000026703,-11.3699998856,11.1199998856,-10.7399997711,11.3400001526,-1.44000005722,-0.899999976158,0.119999997318,0.300000011921,0.319999992847,0.319999992847,0.270000010729,0.20000000298,-0.15000000596,-0.519999980927,-1.12999999523,-1.77999997139,-2.38000011444,-2.53999996185,11.8800001144,1.59000003338,8.23999977112,29.29325,-36.85697,01 57 10.38,-36 51 25.10,5.59999990463,4.69999980927,10.1999998093,1.39999997616,76.5999984741,59.9000015259,104.400001526,J0148M36,4.386167,247.644421164,22.8762572454,10.9202524663,1.00483880055,21.8697534941
1561,F02123-7713 ,0.0,33.064869,-76.987961,2.0,0.0557099990547,2.0,0.111732,0.05571,3.0,2.0,0.0,2.27699995041,10.8000001907,-0.9639292,1.8793665,8.989353,2.2936933,-99.0,0.10000000149,-99.0,0.0299999993294,-99.0,0.0299999993294,-99.0,0.0299999993294,-99.0,0.0299999993294,14.7089996338,0.0509999990463,14.045999527,0.0710000023246,13.4370002747,0.0529999993742,14.3680000305,0.082000002265,13.4670000076,0.0850000008941,13.0819997787,0.119999997318,2.15000009537,0.0500000007451,1.77,0.0399999991059,21.2299995422,1.0,130.13999939,2.66000008583,0.0710000023246,1.0,0.158000007272,3.0,0.893999993801,3.0,1.11500000954,2.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.50999999046,-2.34999990463,-2.40000009537,0.0,0.0,-1.62000000477,-0.800000011921,1.0,2.0,1.04499995708,4.0,0.0,1.0,0.0,0.0,0.0,0.0,-10.1800003052,11.1400003433,-9.80000019073,-11.1999998093,-9.75,-10.5699996948,11.1400003433,-1.46000003815,-0.77999997139,-0.0500000007451,-0.00999999977648,-0.0399999991059,-0.070000000298,-0.20000000298,-0.310000002384,-0.759999990463,-1.17999994755,-1.83000004292,-2.5,-3.11999988556,-3.27999997139,11.3400001526,1.44000005722,7.17999982834,33.06692,-76.98817,02 12 16.06,-76 59 17.40,5.0,4.90000009537,7.69999980927,1.20000004768,70.0999984741,45.7999992371,47.7999992371,J0215M76,1.824784,248.621482665,22.7575680269,10.7564148199,0.758602164295,21.7510913815
1563,F21539-7643 ,1.0,329.731506,-76.48024,2.0,0.0559099987149,5.0,0.096478,0.05591,3.0,2.0,0.0,0.874000012875,11.0799999237,18.092241,5.4006667,41.16153,4.2661123,-99.0,0.10000000149,-99.0,0.0299999993294,-99.0,0.0299999993294,-99.0,0.0299999993294,-99.0,0.0299999993294,14.3809995651,0.0599999986589,13.4340000153,0.0649999976158,12.7299995422,0.0480000004172,13.6920003891,0.0680000036955,12.8940000534,0.0780000016093,12.4370002747,0.0850000008941,7.28999996185,0.159999996424,8.67,0.180000007153,37.2400016785,1.0,145.339996338,2.83999991417,0.0879999995232,1.0,0.181999996305,3.0,1.29299998283,3.0,1.34300005436,2.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.24000000954,-2.11999988556,-2.1400001049,0.0,0.0,-1.32000005245,-0.740000009537,1.0,5.0,0.0960000008345,4.0,0.0,0.0,0.00999999977648,0.0,0.990000009537,0.0,-10.3400001526,-10.0100002289,-9.97000026703,10.7100000381,11.2100000381,-10.7399997711,11.3299999237,-1.26999998093,-0.709999978542,0.109999999404,0.15000000596,0.119999997318,0.0799999982119,-0.070000000298,-0.20000000298,-0.689999997616,-1.13999998569,-1.80999994278,-2.49000000954,-3.11999988556,-3.27999997139,11.6199998856,1.58000004292,7.84999990463,329.72879,-76.48158,21 58 54.91,-76 28 53.70,2.29999995232,2.5,14.3000001907,1.0,52.0,45.5,150.800003052,J2230M76,5.33811,249.552366369,23.0296594199,10.9199219039,1.40891645414,22.0232086259
1564,F21426-4254 ,1.0,326.44516,-42.670967,2.0,0.0559200011194,5.0,0.076465,0.05592,3.0,1.0,0.0,2.36100006104,11.3199996948,158.75682,7.8627906,281.246,4.774939,-99.0,0.10000000149,-99.0,0.0299999993294,-99.0,0.0299999993294,-99.0,0.0299999993294,-99.0,0.0299999993294,13.9079999924,0.070000000298,13.126999855,0.082999996841,12.6210002899,0.0570000000298,13.1190004349,0.0410000011325,12.3420000076,0.0469999983907,11.8920001984,0.0520000010729,6.46999979019,0.129999995232,4.44,0.10000000149,31.4899997711,1.0,79.5100021362,2.15000009537,0.0909999981523,1.0,0.125,2.0,0.875,3.0,1.61699998379,2.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.00999999046,-1.89999997616,-1.91999995708,0.0,0.0,-1.37000000477,-0.899999976158,1.0,3.0,0.395000010729,4.0,0.0,0.0,0.00999999977648,0.990000009537,0.0,0.0,-10.1700000763,-9.84000015259,11.0900001526,10.5399999619,-9.73999977112,-10.5699996948,11.1999998093,-1.46000003815,-0.959999978542,-0.0599999986589,0.15000000596,0.170000001788,0.159999996424,0.0900000035763,0.0,-0.379999995232,-0.769999980927,-1.38999998569,-2.03999996185,-2.65000009537,-2.80999994278,11.8900003433,1.46000003815,7.73000001907,326.44529,-42.66922,21 45 46.87,-42 40 09.20,4.19999980927,4.09999990463,14.3000001907,1.5,68.9000015259,64.4000015259,75.6999969482,J2140M44,6.298607,249.598930615,23.0298214757,10.7504934937,1.40892064546,22.0233719737
1566,F23177-4448 ,1.0,350.124023438,-44.5302810669,3.0,0.0560699999332,5.0,0.096478,0.05607,3.0,3.0,0.0,0.00899999961257,10.779999733,60.77873,7.5924063,376.51654,10.272904,-99.0,0.10000000149,-99.0,0.0299999993294,-99.0,0.0299999993294,-99.0,0.0299999993294,-99.0,0.0299999993294,14.5170001984,0.0869999974966,13.8369998932,0.119000002742,13.3540000916,0.0839999988675,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.71999979019,0.129999995232,4.33,0.0799999982119,12.5699996948,1.0,42.1899986267,1.62000000477,0.138999998569,1.0,0.129999995232,1.0,0.488999992609,3.0,1.09399998188,2.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.56999993324,-2.5,-2.50999999046,0.0,0.0,-1.89999997616,-1.25999999046,1.0,5.0,0.944999992847,4.0,0.20000000298,0.0,0.0,0.0,0.800000011921,0.0,10.529999733,-9.59000015259,-9.55000019073,-10.9499998093,10.6999998093,-10.3199996948,10.9200000763,-1.87000000477,-1.33000004292,-0.310000002384,-0.129999995232,-0.109999999404,-0.109999999404,-0.159999996424,-0.230000004172,-0.579999983311,-0.949999988079,-1.55999994278,-2.20000004768,-2.80999994278,-2.97000002861,11.1599998474,1.16999995708,7.82000017166,350.12317,-44.53089,23 20 29.56,-44 31 51.20,2.70000004768,3.40000009537,11.1999998093,1.10000002384,65.9000015259,48.2000007629,164.5,J2320M44,3.098812,250.297321323,22.9261304108,10.5002212562,1.10353948926,21.9197002823
1568,F04453-5842 ,0.0,71.534782,-58.616714,2.0,0.0568300001323,2.0,0.051962,0.05683,3.0,2.0,0.0,0.131999999285,11.2600002289,169.16605,11.6162,309.70197,8.9856,-99.0,0.10000000149,-99.0,0.0299999993294,-99.0,0.0299999993294,-99.0,0.0299999993294,-99.0,0.0299999993294,14.8170003891,0.122000001371,14.0329999924,0.141000002623,13.5290002823,0.105999998748,13.263999939,0.0579999983311,12.5030002594,0.0689999982715,12.2060003281,0.0900000035763,4.71999979019,0.10000000149,3.37,0.0599999986589,29.6100006104,1.0,46.8199996948,1.12999999523,0.070000000298,2.0,0.122000001371,3.0,0.579999983311,3.0,1.4659999609,2.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.06999993324,-1.97000002861,-2.04999995232,0.0,0.0,-1.14999997616,-0.910000026226,1.0,3.0,1.64600002766,4.0,0.0,0.0,0.0251000002027,0.974900007248,0.0,0.0,-10.0100002289,-9.67000007629,10.9200000763,10.75,-9.57999992371,-10.3999996185,11.1499996185,-1.27999997139,-0.889999985695,-0.239999994636,-0.0299999993294,-0.019999999553,-0.019999999553,-0.10000000149,-0.180000007153,-0.560000002384,-0.959999978542,-1.57000005245,-2.22000002861,-2.83999991417,-3.0,11.8100004196,1.28999996185,7.55999994278,71.53333,-58.61722,04 46 08.00,-58 37 02.00,3.09999990463,3.20000004768,9.60000038147,0.899999976158,52.0,48.2999992371,138.800003052,J0430M60,3.275371,253.838757456,22.8713871201,10.5865438475,0.946104794905,21.86505511
1569,F04270-6125 ,1.0,66.939766,-61.315407,2.0,0.056970000267,5.0,0.023293,0.05697,3.0,2.0,0.0,0.109999999404,11.0799999237,43.29403,3.7444792,120.76905,3.6720679,-99.0,0.10000000149,-99.0,0.0299999993294,-99.0,0.0299999993294,-99.0,0.0299999993294,-99.0,0.0299999993294,14.6820001602,0.0689999982715,13.8649997711,0.0780000016093,13.361000061,0.0529999993742,13.7299995422,0.0590000003576,12.9670000076,0.0729999989271,12.7290000916,0.115000002086,3.06999993324,0.070000000298,2.22,0.0500000007451,17.5799999237,1.0,55.2599983215,1.38999998569,0.0630000010133,1.0,0.0710000023246,2.0,0.509000003338,3.0,1.01199996471,2.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.25,-2.15000009537,-2.25999999046,0.0,0.0,-1.60000002384,-1.13999998569,1.0,2.0,0.433999985456,4.0,0.300000011921,0.699999988079,0.0,0.0,0.0,0.0,10.7299995422,10.7600002289,-9.57999992371,-10.9799995422,-9.52000045776,-10.3500003815,11.0500001907,-1.52999997139,-1.07000005245,-0.289999991655,-0.0599999986589,-0.019999999553,-0.00999999977648,-0.0299999993294,-0.0900000035763,-0.409999996424,-0.77999997139,-1.37999999523,-2.01999998093,-2.61999988556,-2.77999997139,11.6400003433,1.22000002861,7.88000011444,66.93429,-61.31692,04 27 44.23,-61 19 00.90,5.59999990463,4.40000009537,6.30000019073,0.899999976158,71.4000015259,51.7999992371,100.400001526,J0430M60,10.917789,254.491655031,22.6906876422,10.5320648773,0.620907101239,21.684373719
1577,F06413-8340 ,1.0,98.490059,-83.726997,2.0,0.0582900010049,5.0,0.061696,0.05829,3.0,6.0,0.0,0.0900000035763,11.3000001907,27.381296,7.9555087,53.433163,6.0998025,-99.0,0.10000000149,-99.0,0.0299999993294,-99.0,0.0299999993294,-99.0,0.0299999993294,-99.0,0.0299999993294,15.2989997864,0.116999998689,14.5819997787,0.157000005245,13.6829996109,0.101999998093,13.8149995804,0.0680000036955,13.234000206,0.0909999981523,12.7469997406,0.104999996722,2.99000000954,0.0900000035763,2.39,0.0799999982119,23.6499996185,1.0,55.8199996948,3.5,0.0780000016093,1.0,0.138999998569,3.0,1.13499999046,3.0,1.63100004196,2.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.28999996185,-2.25999999046,-2.26999998093,0.0,0.0,-1.38999998569,-0.850000023842,1.0,3.0,0.223000004888,4.0,0.0,0.0,0.00999999977648,0.990000009537,0.0,0.0,-10.3299999237,-9.98999977112,11.25,10.6899995804,-9.89000034332,-10.720000267,11.3500003815,-1.35000002384,-0.850000023842,0.0500000007451,0.270000010729,0.280000001192,0.280000001192,0.209999993443,0.119999997318,-0.259999990463,-0.649999976158,-1.26999998093,-1.91999995708,-2.52999997139,-2.69000005722,11.3100004196,1.62000000477,7.88999986649,98.48196,-83.72819,06 33 55.67,-83 43 41.50,2.29999995232,2.40000009537,12.6000003815,0.899999976158,45.2999992371,45.0,172.899993896,J0600M84,5.347216,260.6556092,23.0125046961,10.9011300083,1.24230124901,22.0063610723
1578,F20065-5325 ,1.0,302.618134,-53.271286,2.0,0.05795000121,5.0,0.142878,0.05795,3.0,1.0,0.0,0.559000015259,10.8100004196,41.63665,5.203599,85.16742,3.8579354,-99.0,0.10000000149,-99.0,0.0299999993294,-99.0,0.0299999993294,-99.0,0.0299999993294,-99.0,0.0299999993294,15.1000003815,0.0729999989271,14.5059995651,0.0740000009537,13.7950000763,0.0740000009537,14.4689998627,0.0989999994636,13.7749996185,0.119000002742,13.1260004044,0.122000001371,2.3599998951,0.0500000007451,2.01,0.0399999991059,19.7999992371,1.0,90.2799987793,2.26999998093,0.0729999989271,1.0,0.128999993205,1.0,1.06099998951,3.0,1.14100003242,2.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.54999995232,-2.47000002861,-2.42000007629,0.0,0.0,-1.60000002384,-0.870000004768,1.0,5.0,1.34399998188,4.0,0.10000000149,0.0,0.0,0.0,0.899999976158,0.0,10.6000003815,-9.94999980927,-9.92000007629,-11.3100004196,11.1099996567,-10.6899995804,11.2299995422,-1.72000002861,-1.00999999046,0.0299999993294,0.140000000596,0.140000000596,0.129999995232,0.0399999991059,-0.0500000007451,-0.430000007153,-0.819999992847,-1.44000005722,-2.08999991417,-2.70000004768,-2.8599998951,11.3599996567,1.52999997139,8.02999973297,302.62075,-53.27219,20 10 28.98,-53 16 19.90,4.19999980927,3.70000004768,6.80000019073,0.899999976158,57.0999984741,45.5,106.300003052,J2024M52,6.504585,259.066531456,22.7393315396,10.8665380007,0.670380600484,21.7331440593
1579,F19067-5215 ,1.0,287.680176,-52.176929,2.0,0.0580300018191,5.0,0.076465,0.05803,3.0,3.0,0.0,0.00700000021607,10.8400001526,434.1045,17.600079,514.0406,11.053632,-99.0,0.10000000149,-99.0,0.0299999993294,-99.0,0.0299999993294,-99.0,0.0299999993294,-99.0,0.0299999993294,14.8129997253,0.0590000003576,14.1920003891,0.0619999989867,13.6459999084,0.0529999993742,14.4280004501,0.123000003397,13.7469997406,0.153999999166,13.2989997864,0.156000003219,2.49000000954,0.0599999986589,3.46,0.070000000298,32.1100006104,1.0,177.169998169,2.96000003815,0.0790000036359,1.0,0.21099999547,3.0,0.850000023842,3.0,1.41600000858,2.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.52999997139,-2.46000003815,-2.49000000954,0.0,0.0,-1.42999994755,-0.670000016689,1.0,2.0,1.02799999714,4.0,0.20000000298,0.800000011921,0.0,0.0,0.0,0.0,10.8000001907,11.0600004196,-9.81999969482,-11.220000267,-9.76000022888,-10.5900001526,11.25,-1.36000001431,-0.829999983311,-0.070000000298,0.10000000149,0.129999995232,0.129999995232,0.0900000035763,0.019999999553,-0.310000002384,-0.689999997616,-1.28999996185,-1.92999994755,-2.53999996185,-2.70000004768,11.220000267,1.46000003815,7.96999979019,287.68483,-52.175,19 10 44.36,-52 10 30.00,4.90000009537,4.90000009537,6.30000019073,1.0,57.0999984741,49.5999984741,133.199996948,J1912M52,12.401164,259.440348127,22.7074155869,10.7714939747,0.62110266771,21.7012384314
